Date,0
2017-01-25,2932.01
2017-01-26,2927.53
2017-01-27,2936.72
2017-01-30,2930.17
2017-01-31,2936.66
2017-02-01,2921.9
2017-02-02,2906.78
2017-02-03,2882.2
2017-02-06,2855.8
2017-02-07,2853.99
2017-02-08,2867.76
2017-02-09,2879.49
2017-02-10,2862.63
2017-02-13,2851.98
2017-02-14,2875.46
2017-02-15,2867.64
2017-02-16,2876.03
2017-02-17,2875.68
2017-02-21,2902.81
2017-02-22,2902.68
2017-02-23,2893.55
2017-02-24,2871.67
2017-02-27,2886.52
2017-02-28,2896.27
2017-03-01,2919.17
2017-03-02,2935.75
2017-03-03,2960.91
2017-03-06,2977.43
2017-03-07,2966.67
2017-03-08,2972.44
2017-03-09,2987.88
2017-03-10,3004.43
2017-03-13,2980.83
2017-03-14,2987.93
2017-03-15,2997.73
2017-03-16,2972.61
2017-03-17,2923.96
2017-03-21,2912.53
2017-03-22,2904.87
2017-03-23,2936.82
2017-03-24,2921.25
2017-03-27,2899.94
2017-03-28,2913.48
2017-03-29,2911.99
2017-03-30,2888.02
2017-03-31,2880.24
2017-04-03,2885.57
2017-04-04,2866.87
2017-04-05,2869.32
2017-04-06,2857.65
2017-04-07,2853.1
2017-04-10,2858.0
2017-04-11,2867.13
2017-04-12,2868.6
2017-04-17,2872.55
2017-04-18,2854.89
2017-04-19,2837.9
2017-04-20,2856.48
2017-04-21,2863.39
2017-04-24,2868.89
2017-04-25,2871.98
2017-04-26,2899.13
2017-04-27,2928.07
2017-04-28,2944.31
2017-05-02,2947.85
2017-05-03,2945.53
2017-05-04,2930.17
2017-05-05,2967.44
2017-05-08,2961.78
2017-05-09,2959.26
2017-05-10,2967.24
2017-05-11,2949.35
2017-05-12,2933.92
2017-05-15,2918.69
2017-05-16,2883.87
2017-05-17,2873.22
2017-05-18,2893.4
2017-05-19,2932.16
2017-05-22,2889.45
2017-05-23,2895.12
2017-05-24,2904.61
2017-05-25,2905.29
2017-05-26,2911.66
2017-05-30,2913.47
2017-05-31,2920.42
2017-06-01,2921.0
2017-06-02,2895.73
2017-06-05,2894.72
2017-06-06,2895.85
2017-06-07,2893.76
2017-06-08,2907.1
2017-06-09,2919.82
2017-06-12,2919.58
2017-06-13,2929.2
2017-06-14,2933.13
2017-06-15,2924.75
2017-06-16,2953.83
2017-06-20,2961.68
2017-06-21,3029.53
2017-06-22,3053.9
2017-06-23,3035.83
2017-06-27,3010.68
2017-06-28,3025.28
2017-06-29,3023.64
2017-06-30,3038.26
2017-07-05,3050.43
2017-07-06,3068.93
2017-07-07,3084.19
2017-07-10,3092.65
2017-07-11,3067.33
2017-07-12,3067.73
2017-07-13,3052.3
2017-07-14,3043.6
2017-07-17,3019.56
2017-07-18,3030.6
2017-07-19,3013.26
2017-07-21,3010.0
2017-07-24,3010.77
2017-07-25,3023.67
2017-07-26,3026.55
2017-07-27,3026.22
2017-07-28,3002.94
2017-07-31,2995.23
2017-08-01,2997.59
2017-08-02,2973.03
2017-08-03,2964.66
2017-08-04,2954.54
2017-08-08,2974.39
2017-08-09,2994.62
2017-08-10,3011.14
2017-08-11,2994.85
2017-08-14,2984.99
2017-08-15,2966.54
2017-08-16,2974.7
2017-08-17,2967.32
2017-08-18,2980.03
2017-08-22,2994.39
2017-08-23,2986.83
2017-08-24,2986.88
2017-08-25,2972.98
2017-08-28,2933.96
2017-08-29,2934.23
2017-08-30,2940.35
2017-08-31,2937.09
2017-09-01,2948.09
2017-09-05,2936.07
2017-09-06,2923.49
2017-09-07,2919.5
2017-09-08,2907.96
2017-09-11,2909.15
2017-09-12,2916.1
2017-09-13,2923.03
2017-09-14,2909.52
2017-09-15,2905.98
2017-09-18,2897.83
2017-09-19,2906.06
2017-09-20,2904.6
2017-09-21,2893.18
2017-09-22,2913.96
2017-09-25,2900.73
2017-09-26,2924.57
2017-09-27,2930.7
2017-09-28,2940.66
2017-09-29,2941.07
2017-10-02,2936.67
2017-10-03,2949.33
2017-10-04,2953.81
2017-10-05,2945.59
2017-10-06,2926.82
2017-10-10,2942.19
2017-10-11,2947.06
2017-10-12,2953.77
2017-10-13,2949.69
2017-10-17,2932.05
2017-10-18,2944.27
2017-10-19,2935.66
2017-10-20,2921.92
2017-10-23,2936.66
2017-10-24,2947.69
2017-10-25,2971.36
2017-10-26,2989.39
2017-10-27,3008.8
2017-10-30,3009.85
2017-10-31,3011.44
2017-11-01,3039.19
2017-11-02,3038.56
2017-11-03,3054.38
2017-11-07,3055.57
2017-11-08,3026.94
2017-11-09,3017.78
2017-11-10,3015.52
2017-11-14,3004.88
2017-11-15,3016.7
2017-11-16,3023.88
2017-11-17,3015.79
2017-11-20,3003.19
2017-11-21,3011.32
2017-11-22,3001.07
2017-11-24,2982.73
2017-11-27,2976.39
2017-11-28,2986.84
2017-11-29,3003.94
2017-11-30,3006.09
2017-12-01,3006.04
2017-12-04,3005.76
2017-12-05,2993.49
2017-12-06,2996.53
2017-12-07,3007.07
2017-12-11,3016.18
2017-12-12,3013.99
2017-12-13,3029.75
2017-12-14,3015.41
2017-12-15,2999.07
2017-12-18,2996.61
2017-12-19,2975.59
2017-12-20,2972.05
2017-12-21,2965.77
2017-12-22,2963.58
2017-12-26,2962.14
2017-12-27,2962.26
2017-12-28,2971.63
2018-01-02,2984.0
2018-01-03,2940.94
2018-01-04,2908.68
2018-01-05,2885.76
2018-01-09,2898.32
2018-01-10,2914.37
2018-01-11,2895.69
2018-01-12,2865.79
2018-01-16,2855.86
2018-01-17,2868.03
2018-01-18,2851.13
2018-01-19,2836.85
2018-01-22,2851.75
2018-01-23,2854.2
2018-01-24,2858.5
2018-01-25,2820.53
2018-01-26,2783.13
2018-01-29,2805.12
2018-01-30,2842.67
2018-01-31,2844.14
2018-02-01,2835.05
2018-02-02,2806.67
2018-02-05,2832.13
2018-02-06,2843.6
2018-02-07,2844.83
2018-02-08,2830.89
2018-02-09,2862.78
2018-02-12,2908.7
2018-02-13,2904.29
2018-02-14,2904.71
2018-02-15,2895.79
2018-02-16,2851.74
2018-02-20,2853.16
2018-02-21,2862.01
2018-02-22,2877.94
2018-02-23,2877.04
2018-02-26,2849.59
2018-02-27,2849.91
2018-02-28,2855.93
2018-03-01,2867.94
2018-03-02,2879.05
2018-03-05,2879.15
2018-03-06,2859.09
2018-03-07,2845.05
2018-03-08,2858.88
2018-03-09,2871.36
2018-03-12,2866.93
2018-03-13,2851.84
2018-03-14,2848.38
2018-03-15,2845.76
2018-03-16,2850.04
2018-03-20,2852.48
2018-03-21,2866.92
2018-03-22,2850.69
2018-03-23,2857.88
2018-03-26,2849.01
2018-03-27,2816.33
2018-03-28,2780.04
2018-04-02,2780.47
2018-04-03,2792.96
2018-04-04,2778.27
2018-04-05,2791.57
